Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-05-20 00:00:00-04:00,226.49000549316406,231.77000427246094,226.33999633789062,231.67999267578125,11787200,0.0,0.0
2025-05-21 00:00:00-04:00,228.38999938964844,236.5,227.8300018310547,229.72999572753906,17642900,0.0,0.0
2025-05-22 00:00:00-04:00,228.33999633789062,233.69000244140625,227.42999267578125,230.52999877929688,14340200,0.0,0.0
2025-05-23 00:00:00-04:00,226.94000244140625,230.64999389648438,226.17999267578125,228.72000122070312,15385600,0.0,0.0
2025-05-27 00:00:00-04:00,232.8699951171875,236.47999572753906,231.1300048828125,235.64999389648438,17941700,0.0,0.0
2025-05-28 00:00:00-04:00,237.14999389648438,240.99000549316406,234.42999267578125,239.42999267578125,20443000,0.0,0.0
2025-05-29 00:00:00-04:00,245.91000366210938,246.07000732421875,237.39999389648438,241.97000122070312,20768000,0.0,0.0
2025-05-30 00:00:00-04:00,241.22000122070312,243.1699981689453,234.89999389648438,242.07000732421875,27088600,0.0,0.0
2025-06-02 00:00:00-04:00,243.25,250.0,243.19000244140625,248.7100067138672,19197000,0.0,0.0
2025-06-03 00:00:00-04:00,250.0800018310547,257.8800048828125,249.39999389648438,256.8500061035156,30380200,0.0,0.0
2025-06-04 00:00:00-04:00,258.05999755859375,265.42999267578125,257.5899963378906,261.0799865722656,31536000,0.0,0.0
2025-06-05 00:00:00-04:00,262.95001220703125,264.8900146484375,259.05999755859375,259.92999267578125,41970900,0.0,0.0
2025-06-06 00:00:00-04:00,251.13999938964844,255.32000732421875,246.1300048828125,246.92999267578125,41146700,0.0,0.0
2025-06-09 00:00:00-04:00,245.0500030517578,248.1699981689453,241.11000061035156,244.27999877929688,25334100,0.0,0.0
2025-06-10 00:00:00-04:00,244.22000122070312,246.27999877929688,241.39999389648438,244.6300048828125,25491300,0.0,0.0
2025-06-11 00:00:00-04:00,246.36000061035156,254.77000427246094,243.8000030517578,252.91000366210938,24599000,0.0,0.0
2025-06-12 00:00:00-04:00,250.19000244140625,257.8900146484375,249.5,256.07000732421875,20410900,0.0,0.0
2025-06-13 00:00:00-04:00,250.66000366210938,254.0,248.35000610351562,248.6999969482422,19028400,0.0,0.0
2025-06-16 00:00:00-04:00,250.35000610351562,255.19000244140625,249.57000732421875,252.10000610351562,20363000,0.0,0.0
2025-06-17 00:00:00-04:00,250.9499969482422,253.9600067138672,247.9199981689453,249.3699951171875,22014300,0.0,0.0
2025-06-18 00:00:00-04:00,250.88999938964844,255.63999938964844,249.41000366210938,251.25999450683594,30435500,0.0,0.0
